Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
8.07,0.0,Damarcus SIMPSON,1993-07-14,USA,"CVEATC, Chula Vista, CA (USA)",2023-05-28,senior,long jump,29,M,0
8.07,-0.9,JuVaughn HARRISON,1999-04-30,USA,"FBK Stadium, Hengelo (NED)",2023-06-04,senior,long jump,24,M,0
8.07,+0.4,Malcolm CLEMONS,2002-03-08,USA,"Mike A. Myers Stadium, Austin, TX (USA)",2023-06-07,senior,long jump,21,M,0
8.07,+3.3,Jaime GUERRA,1999-10-30,ESP,"Estadio Vallehermoso, Madrid (ESP)",2023-06-10,senior,long jump,23,M,0
8.07,-0.8,Miltiadis TENTOGLOU,1998-03-18,GRE,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,senior,long jump,25,M,0
8.07,+1.7,Mikita LAPATSENKA,1995-06-06,BLR,"Stadium Desna, Bryansk (RUS)",2023-07-08,senior,long jump,28,M,0
8.07,+1.0,Steffin MCCARTER,1997-01-19,USA,"Hayward Field, Eugene, OR (USA)",2023-07-08,senior,long jump,26,M,0
8.07,0.0,Anvar ANVAROV,2000-10-22,UZB,"Supachalasai National Stadium, Bangkok (THA)",2023-07-15,senior,long jump,22,M,0
8.07,+0.6,Mattia FURLANI,2005-02-07,ITA,"Givat Ram Stadium, Jerusalem (ISR)",2023-08-07,senior,long jump,18,M,0
8.07,-0.5,Tajay GAYLE,1996-08-02,JAM,"Letzigrund, Zürich (SUI)",2023-08-31,senior,long jump,27,M,0
8.07,+0.8,Tajay GAYLE,1996-08-02,JAM,"Main City Square, Zagreb (CRO)",2023-09-08,senior,long jump,27,M,0
8.07,-0.8,Anvar ANVAROV,2000-10-22,UZB,"City Stadium, Artashat (ARM)",2023-09-09,senior,long jump,22,M,0
8.07,+0.8,Yuto TORIUMI,2001-10-04,JPN,"Prefectural Stadium, Kumagaya (JPN)",2023-09-15,senior,long jump,21,M,0
8.07,+1.7,Hibiki TSUHA,1998-01-21,JPN,"Prefectural Stadium, Kagoshima (JPN)",2023-10-15,senior,long jump,25,M,0
8.07,+1.8,Cheswill JOHNSON,1997-09-30,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",2024-03-18,senior,long jump,26,M,0
8.07,+0.6,Marquis DENDY,1992-11-17,USA,"National Stadium, Tokyo (JPN)",2024-05-19,senior,long jump,31,M,0
8.07,-1.4,Jeremiah DAVIS,2001-08-31,USA,"Hayward Field, Eugene, OR (USA)",2024-06-05,senior,long jump,22,M,0
8.07,-0.4,Marquis DENDY,1992-11-17,USA,"Icahn Stadium, New York, NY (USA)",2024-06-09,senior,long jump,31,M,0
8.07,+1.1,Filippo RANDAZZO,1996-04-27,ITA,"Centro Sportivo Saletti, Nembro (ITA)",2024-06-19,senior,long jump,28,M,0
8.07,+0.1,Arnovis DALMERO,2000-09-23,COL,"Pedro Grajales, Cali (COL)",2024-06-28,senior,long jump,23,M,0
8.07,+0.4,Eusebio CÁCERES,1991-09-10,ESP,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",2024-06-29,senior,long jump,32,M,0
8.07,+0.1,Simon BATZ,2002-12-01,GER,"Stade de France, Paris (FRA)",2024-08-06,senior,long jump,21,M,0
8.07,+0.6,Mingkun ZHANG,2000-10-20,CHN,"Stade de France, Paris (FRA)",2024-08-06,senior,long jump,23,M,0
8.07,-0.5,Jinsuok SUNG,1997-01-02,KOR,"Gimhae Stadium, Gimhae (KOR)",2024-10-13,senior,long jump,27,M,0
8.07,0.0,Thobias MONTLER,1996-02-15,SWE,"Aarhus Atletik og Løbeakademi, Århus (DEN) (i)",2025-01-21,senior,long jump,28,M,1
8.07,0.0,Jaime GUERRA,1999-10-30,ESP,"Omnisport, Apeldoorn (NED) (i)",2025-03-06,senior,long jump,25,M,1
8.07,0.0,Gerson BALDÉ,2000-01-28,POR,"Omnisport, Apeldoorn (NED) (i)",2025-03-07,senior,long jump,25,M,1
8.07,+2.7,Cameron CRUMP,1999-09-03,USA,"Drake Stadium, Des Moines, IA (USA)",2025-04-26,senior,long jump,25,M,0
8.07,0.0,Jules POMMERY,2001-01-22,FRA,"Central Square, Kalamata (GRE)",2025-05-30,senior,long jump,24,M,0
8.07,+0.2,Gerson BALDÉ,2000-01-28,POR,"FBK Stadium, Hengelo (NED)",2025-06-09,senior,long jump,25,M,0
8.07,-0.3,Mattia FURLANI,2005-02-07,ITA,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,senior,long jump,20,M,0
8.07,-0.5,Gerson BALDÉ,2000-01-28,POR,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",2025-07-12,senior,long jump,25,M,0
8.07,+2.5,Yuriy OZHGIBESOV,2001-05-13,RUS,"Regional Sport Complex, Brest (BLR)",2025-07-12,senior,long jump,24,M,0
8.07,-0.9,Miltiadis TENTOGLOU,1998-03-18,GRE,"Panthessaliko Stadium, Volos (GRE)",2025-07-26,senior,long jump,27,M,0
8.07,-0.3,Simon BATZ,2002-12-01,GER,"Nemzeti Atlétikai Központ, Budapest (HUN)",2025-08-12,senior,long jump,22,M,0
8.07,+0.5,Carey MCLEOD,1998-04-14,JAM,"Sechseläutenplatz, Zürich (SUI)",2025-08-27,senior,long jump,27,M,0
8.07,+0.2,Mattia FURLANI,2005-02-07,ITA,"National Stadium, Tokyo (JPN)",2025-09-15,senior,long jump,20,M,0
8.06,0.0,Jesse OWENS,1913-09-12,USA,"Olympiastadion, Berlin (GER)",1936-08-04,senior,long jump,22,M,0
8.06,w,Marion ANDERSON,1948-04-23,USA,San José (USA),1969-05-03,senior,long jump,21,M,0
8.06,0.0,Henry JACKSON,1947-10-25,JAM,"Murfreesboro, TN (USA)",1970-05-15,senior,long jump,22,M,0
8.06,0.0,James Bouncy MOORE,1951-06-04,USA,"Hayward Field, Eugene, OR (USA)",1972-05-06,senior,long jump,20,M,0
8.06,0.0,Jacques PANI,1946-05-21,FRA,Bourges (FRA),1972-06-24,senior,long jump,26,M,0
8.06,0.0,Leonid BARKOVSKIY,1940-12-13,URS,Moskva (URS),1972-07-18,senior,long jump,31,M,0
8.06,0.0,Joshua OWUSU,1948-10-02,GHA,München (GER),1972-08-24,senior,long jump,23,M,0
8.06,0.0,Bob BEAMON,1946-08-29,USA,"Los Angeles, CA (USA) (i)",1973-03-24,senior,long jump,26,M,1
8.06,0.0,Stan WHITLEY,1945-12-17,USA,"Walnut, CA (USA)",1973-04-28,senior,long jump,27,M,0
8.06,+2.6,Finn BENDIXEN,1949-06-27,NOR,"Eugene, OR (USA)",1973-05-18,senior,long jump,23,M,0
8.06,0.0,Valeriy PODLUZHNIY,1952-08-22,URS,Minsk (BLR),1973-07-24,senior,long jump,20,M,0
8.06,0.0,Valeriy PODLUZHNIY,1952-08-22,URS,Helsinki (FIN),1973-09-15,senior,long jump,21,M,0
8.06,0.0,Theo HAMILTON,1952-01-23,USA,"Provo, UT (USA)",1975-06-03,senior,long jump,23,M,0
8.06,0.0,Rolf BERNHARD,1949-12-13,SUI,Bern (SUI),1975-07-19,senior,long jump,25,M,0
8.06,0.0,Al LANIER,1950-07-20,USA,"Knoxville, TN (USA)",1976-04-10,senior,long jump,25,M,0
8.06,0.0,Tony CARTER,1954-05-28,USA,"Knoxville, TN (USA)",1976-04-10,senior,long jump,21,M,0
8.06,w,Ron HUMPHREY,1951-01-31,USA,"Macomb, IL (USA)",1976-05-15,senior,long jump,25,M,0
8.06,0.0,Valeriy PODLUZHNIY,1952-08-22,URS,Colombes (FRA),1976-07-10,senior,long jump,23,M,0
8.06,+2.6,Günter MEUCHE,1954-07-05,GDR,Dresden (GER),1977-07-03,senior,long jump,22,M,0
8.06,0.0,Arnie ROBINSON,1948-04-07,USA,"Modesto, CA (USA)",1978-05-20,senior,long jump,30,M,0
8.06,0.0,Roy MITCHELL,1955-01-01,GBR,Edmonton (CAN),1978-08-10,senior,long jump,23,M,0
8.06,+1.6,Krzysztof BARAN,1954-02-24,POL,Rzeszów (POL),1979-05-06,senior,long jump,25,M,0
8.06,0.0,Lutz FRANKE,1957-07-03,GDR,Leipzig (GER),1979-06-23,senior,long jump,21,M,0
8.06,0.0,Arvidas SABONIS,1954-12-19,URS,Vilnius (LTU) (i),1980-02-03,senior,long jump,25,M,1
8.06,w,Reynaldo QUINO?ES,1958-06-15,PUR,Mayagüez (PUR),1980-05-06,senior,long jump,21,M,0
8.06,+1.5,Johan VAN DER MERWE,1958-08-12,RSA,Krugersdorp (RSA),1980-11-15,senior,long jump,22,M,0
8.06,0.0,Andrzej KLIMASZEWSKI,1960-05-14,POL,London (GBR),1981-06-24,senior,long jump,21,M,0
8.06,+1.5,Junichi USUI,1957-10-05,JPN,Tokyo (JPN),1982-05-09,senior,long jump,24,M,0
8.06,0.0,Viktor BELSKIY,1955-02-22,URS,Kiev (URS),1982-08-14,senior,long jump,27,M,0
8.06,0.0,Arvidas SABONIS,1954-12-19,URS,Kiev (URS),1982-08-21,senior,long jump,27,M,0
8.06,0.0,Mike POWELL,1963-11-10,USA,"Irvine, CA (USA)",1983-02-19,senior,long jump,19,M,0
8.06,0.0,Larry MYRICKS,1956-03-10,USA,Tel Aviv (ISR),1983-05-06,senior,long jump,27,M,0
8.06,+1.3,George GAFFNEY,1960-07-25,USA,"Houston, TX (USA)",1983-06-01,senior,long jump,22,M,0
8.06,0.0,Nenad STEKIĆ,1951-03-07,YUG,Beograd (SRB),1983-06-04,senior,long jump,32,M,0
8.06,+0.3,Vesco BRADLEY,1953-05-22,USA,"Indianapolis, IN (USA)",1983-06-19,senior,long jump,30,M,0
8.06,+1.9,Randy WILLIAMS,1953-08-23,USA,"Indianapolis, IN (USA)",1983-06-19,senior,long jump,29,M,0
8.06,0.0,Oganes STEPANYAN,1956-01-10,URS,Moskva (URS),1983-06-22,senior,long jump,27,M,0
8.06,+1.4,Gary HONEY,1959-07-26,AUS,"Olympiastadion, Helsinki (FIN)",1983-08-10,senior,long jump,24,M,0
8.06,+0.3,Antonio CORGOS,1960-03-10,ESP,"Olympiastadion, Helsinki (FIN)",1983-08-10,senior,long jump,23,M,0
8.06,0.0,Gary HONEY,1959-07-26,AUS,Zürich (SUI),1983-08-24,senior,long jump,24,M,0
8.06,w,Tim LEACH,1964-06-25,USA,"Cape Girardeau, MO (USA)",1984-05-25,senior,long jump,19,M,0
8.06,+1.8,Włodzimierz WŁODARCZYK,1957-08-23,POL,Grudziadz (POL),1984-05-28,senior,long jump,26,M,0
8.06,0.0,Matthias KOCH,1962-09-03,GDR,Erfurt (GER),1984-06-03,senior,long jump,21,M,0
8.06,+0.2,Ron BEER,1965-08-29,GDR,Berlin (GER),1984-06-09,senior,long jump,18,M,0
8.06,0.0,Charles SMITH,1966-05-24,USA,"Las Vegas, NV (USA)",1984-06-09,senior,long jump,18,M,0
8.06,0.0,Andrey BALASHOV,1962-01-01,URS,Riga (LAT),1984-07-06,senior,long jump,22,M,0
8.06,+1.9,Stanisław JASKULKA,1958-08-25,POL,Sopot (POL),1984-07-29,senior,long jump,25,M,0
8.06,0.0,René GLOOR,1956-11-03,SUI,Rieti (ITA),1984-09-02,senior,long jump,27,M,0
8.06,NWI,Vladimir BOBYLYOV,1966-07-15,URS,Ryazan (URS),1985-09-07,senior,long jump,19,M,0
8.06,-0.5,Sergey VASILYENKO,1965-09-27,URS,Almaty (KAZ),1985-09-12,senior,long jump,19,M,0
8.06,+0.2,Sergey SOROKIN,1963-07-29,URS,Krasnodar (URS),1986-06-22,senior,long jump,22,M,0
8.06,+5.4,Włodzimierz WŁODARCZYK,1957-08-23,POL,Grudziadz (POL),1986-06-29,senior,long jump,28,M,0
8.06,-0.3,Leonid VOLOSHIN,1966-03-30,URS,Tashkent (UZB),1986-09-19,senior,long jump,20,M,0
8.06,0.0,Dezalya MANNS,1964-11-09,USA,"Boston, MA (USA) (i)",1987-03-07,senior,long jump,22,M,1
8.06,w,Mike DAVIS,1964-01-05,USA,"El Paso, TX (USA)",1987-04-12,senior,long jump,23,M,0
8.06,NWI,Ralph SPRY,1960-06-16,USA,"Modesto, CA (USA)",1987-05-09,senior,long jump,26,M,0
8.06,NWI,Ubaldo DUANY,1960-05-16,CUB,Granada (ESP),1987-05-16,senior,long jump,27,M,0
8.06,NWI,André ESTER,1965-04-27,USA,"Knoxville, TN (USA)",1987-05-23,senior,long jump,22,M,0
8.06,+2.1,Brian COOPER,1965-08-21,USA,San José (USA),1987-06-25,senior,long jump,21,M,0
8.06,NWI,Artūras VOITOVIČIUS,1965-03-31,URS,Bryansk (URS),1987-07-19,senior,long jump,22,M,0
8.06,NWI,Vladimir AMIDZHINOV,1963-09-07,BUL,Drama (GRE),1987-08-09,senior,long jump,23,M,0
8.06,NWI,Jens-Uwe HIRSCHBERG,1964-05-06,GDR,Potsdam (GDR),1987-08-20,senior,long jump,23,M,0
8.06,+1.8,Jarmo KÄRNÄ,1958-08-04,FIN,"Stadio Olimpico, Roma (ITA)",1987-09-04,senior,long jump,29,M,0
8.06,0.0,Larry MYRICKS,1956-03-10,USA,Bruxelles (BEL),1987-09-11,senior,long jump,31,M,0
8.06,+0.9,Aleksandr KOVALENKO,1963-05-08,URS,Budapest (HUN),1987-09-15,senior,long jump,24,M,0
8.06,+0.7,Mike POWELL,1963-11-10,USA,Lausanne (SUI),1987-09-15,senior,long jump,23,M,0
8.06,0.0,Frans MAAS,1964-07-13,NED,"Budapest Sportcsarnok, Budapest (HUN) (i)",1988-03-05,senior,long jump,23,M,1
8.06,+4.1,Leroy BURRELL,1967-02-21,USA,"Eugene, OR (USA)",1988-06-03,senior,long jump,21,M,0
8.06,0.0,Sergey KARGIN,1962-07-03,URS,Riga (LAT),1988-06-05,senior,long jump,25,M,0
8.06,+2.6,Hiroyuki SHIBATA,1963-04-29,JPN,Tokyo (JPN),1988-06-19,senior,long jump,25,M,0
8.06,+0.6,Junichi USUI,1957-10-05,JPN,Tokyo (JPN),1988-06-19,senior,long jump,30,M,0
8.06,NWI,Marco DELONGE,1966-06-16,GDR,Potsdam (GDR),1988-06-30,senior,long jump,22,M,0
8.06,NWI,Ron BEER,1965-08-29,GDR,Neubrandenburg (GDR),1988-07-10,senior,long jump,22,M,0
8.06,+1.5,Teddy STEINMAYR,1964-02-04,AUT,Ebensee (AUT),1988-07-24,senior,long jump,24,M,0
8.06,0.0,Dietmar HAAF,1967-03-06,FRG,Liévin (FRA) (i),1989-01-28,senior,long jump,21,M,1
8.06,0.0,László SZALMA,1957-10-21,HUN,"Sporthal Houtrust, Den Haag (NED) (i)",1989-02-19,senior,long jump,31,M,1
8.06,w,Chris HUFFINS,1970-04-19,USA,"Indianapolis, IN (USA)",1989-05-20,senior,long jump,19,M,0
8.06,NWI,Brian COOPER,1965-08-21,USA,"Houston, TX (USA)",1989-05-21,senior,long jump,23,M,0
8.06,NWI,Jaime JEFFERSON,1962-01-17,CUB,Bratislava (TCH),1989-06-14,senior,long jump,27,M,0
8.06,NWI,Jaime JEFFERSON,1962-01-17,CUB,"New York, NY (USA)",1989-07-22,senior,long jump,27,M,0
8.06,NWI,Yussuf ALLI,1960-07-28,NGR,Hengelo (NED),1989-08-13,senior,long jump,29,M,0
8.06,0.0,Mike POWELL,1963-11-10,USA,Rieti (ITA),1989-09-03,senior,long jump,25,M,0
8.06,NWI,Vasiliy SOKOV,1968-04-07,URS,Bryansk (URS),1989-09-09,senior,long jump,21,M,0
8.06,0.0,Robert EMMIYAN,1965-02-16,URS,"Kelvin Hall, Glasgow (GBR) (i)",1990-03-03,senior,long jump,25,M,1
8.06,NWI,André ESTER,1965-04-27,USA,"Modesto, CA (USA)",1990-05-05,senior,long jump,25,M,0
8.06,NWI,Yussuf ALLI,1960-07-28,NGR,Palma de Mallorca (ESP),1990-05-23,senior,long jump,29,M,0
8.06,w,Alan TURNER,1969-03-19,USA,"Norwalk, CA (USA)",1990-06-15,senior,long jump,21,M,0
8.06,+4.1,Leroy BURRELL,1967-02-21,USA,"Norwalk, CA (USA)",1990-06-16,senior,long jump,23,M,0
8.06,+2.0,Milko CAMPUS,1969-04-02,ITA,Cagliari (ITA),1990-07-05,senior,long jump,21,M,0
8.06,+2.0,Iván PEDROSO,1972-12-17,CUB,"Orlando, FL (USA)",1990-07-20,senior,long jump,17,M,0
8.06,NWI,Borut BILAČ,1965-04-14,YUG,Postojna (SLO),1990-08-11,senior,long jump,25,M,0
8.06,-0.2,Mike POWELL,1963-11-10,USA,Gateshead (GBR),1990-08-17,senior,long jump,26,M,0
8.06,0.0,Alan TURNER,1969-03-19,USA,"Indianapolis, IN (USA) (i)",1991-03-08,senior,long jump,21,M,1
8.06,+1.7,Bogdan TUDOR,1970-02-01,ROU,"National Stadium, Tokyo (JPN)",1991-08-30,senior,long jump,21,M,0
8.06,0.0,Anthuan MAYBANK,1969-12-30,USA,"East Lansing, MI (USA) (i)",1992-02-28,senior,long jump,22,M,1
8.06,+0.2,Robert ZMĚLÍK,1969-04-18,TCH,Nitra (TCH),1992-07-04,senior,long jump,23,M,0
8.06,NWI,Roland MCGHEE,1971-10-15,USA,Bad Cannstatt (GER),1992-07-05,senior,long jump,20,M,0
8.06,0.0,Christian THOMAS,1965-03-31,GER,Lindau (GER),1992-07-18,senior,long jump,27,M,0
8.06,0.0,Iván PEDROSO,1972-12-17,CUB,Liévin (FRA) (i),1993-02-13,senior,long jump,20,M,1
8.06,+0.4,Baoting HUANG,1974-05-27,CHN,Beijing (CHN),1993-05-03,senior,long jump,18,M,0
8.06,+1.1,Jaime JEFFERSON,1962-01-17,CUB,La Habana (CUB),1993-05-16,senior,long jump,31,M,0
8.06,+0.4,Simone BIANCHI,1973-01-27,ITA,Alicante (ESP),1993-08-07,senior,long jump,20,M,0
8.06,0.0,Tony BARTON,1969-10-17,USA,"Olympiastadion, Berlin (GER)",1993-08-27,senior,long jump,23,M,0
8.06,0.0,Mike POWELL,1963-11-10,USA,Budapest (HUN) (i),1994-02-05,senior,long jump,30,M,1
8.06,0.0,Aston MORGAN,1969-02-18,JAM,"Lincoln, NE (USA) (i)",1994-03-05,senior,long jump,25,M,1
8.06,0.0,Marcus BAILEY,1972-06-16,USA,"Athens, GA (USA)",1994-05-07,senior,long jump,21,M,0
8.06,+0.8,Nobuharu ASAHARA,1972-06-21,JPN,Tokyo (JPN),1994-06-11,senior,long jump,21,M,0
8.06,+1.9,Masaki MORINAGA,1972-03-27,JPN,Sapporo (JPN),1994-08-27,senior,long jump,22,M,0
8.06,0.0,Darius PEMBERTON,1975-05-10,USA,"Baton Rouge, LA (USA) (i)",1995-02-25,senior,long jump,19,M,1
8.06,+1.4,Yutao WEN,1974-02-02,CHN,Taiyuan (CHN),1995-05-18,senior,long jump,21,M,0
8.06,+1.8,Bogdan TUDOR,1970-02-01,ROU,"Ullevi Stadium, Göteborg (SWE)",1995-08-11,senior,long jump,25,M,0
8.06,0.0,Juan Carlos GARZÓN,1974-02-16,CUB,Camagüey (CUB),1996-01-19,senior,long jump,21,M,0
8.06,0.0,Kirill SOSUNOV,1975-11-01,RUS,Birmingham (GBR) (i),1996-01-27,senior,long jump,20,M,1
8.06,0.0,Franck Olivier ZIO,1971-08-14,BUR,Liévin (FRA) (i),1996-02-03,senior,long jump,24,M,1
8.06,0.0,Bogdan TUDOR,1970-02-01,ROU,Bucureşti (ROU) (i),1996-02-10,senior,long jump,26,M,1
8.06,0.0,Joe GREENE,1967-02-17,USA,Liévin (FRA) (i),1996-02-18,senior,long jump,29,M,1
8.06,0.0,Mattias SUNNEBORN,1970-09-27,SWE,"Globe Arena, Stockholm (SWE) (i)",1996-03-08,senior,long jump,25,M,1
8.06,0.0,Ian JAMES,1963-07-17,CAN,"College Station, TX (USA)",1996-05-09,senior,long jump,32,M,0
8.06,+2.6,Carlos CALADO,1975-10-05,POR,Medellín (COL),1996-05-10,senior,long jump,20,M,0
8.06,0.0,Georg ACKERMANN,1972-07-13,GER,Formia (ITA),1996-05-18,senior,long jump,23,M,0
8.06,+1.5,Mattias SUNNEBORN,1970-09-27,SWE,Bad Langensalza (GER),1996-05-26,senior,long jump,25,M,0
8.06,+0.5,Kareem STREETE-THOMPSON,1973-03-30,USA,St-Denis (FRA),1996-06-03,senior,long jump,23,M,0
8.06,0.0,Vitaliy KIRILENKO,1968-04-25,UKR,Kyiv (UKR),1996-06-07,senior,long jump,28,M,0
8.06,+2.5,Ian LOWE,1973-02-23,CAN,Montréal (CAN),1996-06-21,senior,long jump,23,M,0
8.06,-0.5,Mattias SUNNEBORN,1970-09-27,SWE,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,senior,long jump,25,M,0
8.06,0.0,Kareem STREETE-THOMPSON,1973-03-30,USA,Liévin (FRA) (i),1997-02-16,senior,long jump,23,M,1
8.06,+4.3,Juan Carlos GARZÓN,1974-02-16,CUB,La Habana (CUB),1997-02-21,senior,long jump,23,M,0
8.06,+2.0,Kader KLOUCHI,1969-06-01,FRA,Fort-de-France (FRA),1997-05-01,senior,long jump,27,M,0
8.06,+3.0,Emmanuel BANGUÉ,1971-07-21,FRA,Fort-de-France (FRA),1997-05-01,senior,long jump,25,M,0
8.06,-0.6,Aleksandr GLAVATSKIY,1970-05-02,BLR,"Stadio Olimpico, Roma (ITA)",1997-06-05,senior,long jump,27,M,0
8.06,0.0,Hans-Peter LOTT,1969-03-09,GER,Bad Langensalza (GER),1997-06-15,senior,long jump,28,M,0
8.06,+2.5,Mattias SUNNEBORN,1970-09-27,SWE,Stockholm (SWE),1997-06-26,senior,long jump,26,M,0
8.06,-1.0,James BECKFORD,1975-01-09,JAM,Caorle (ITA),1997-06-28,senior,long jump,22,M,0
8.06,+1.7,Nobuharu ASAHARA,1972-06-21,JPN,Genève (SUI),1997-06-28,senior,long jump,25,M,0
8.06,0.0,Bogdan TUDOR,1970-02-01,ROU,Bucureşti (ROU),1997-07-20,senior,long jump,27,M,0
8.06,0.0,Joan Lino MARTÍNEZ,1978-01-17,CUB,La Habana (CUB),1997-07-20,senior,long jump,19,M,0
8.06,+1.1,Cheikh Tidiane TOURE,1970-01-25,SEN,Fukuoka (JPN),1997-09-13,senior,long jump,27,M,0
8.06,0.0,Kirill SOSUNOV,1975-11-01,RUS,Samara (RUS) (i),1998-02-10,senior,long jump,22,M,1
8.06,0.0,Oleksiy LUKASHEVYCH,1977-01-11,UKR,"Velódromo Luis Puig, Valencia (ESP) (i)",1998-02-28,senior,long jump,21,M,1
8.06,+1.4,Paolo CAMOSSI,1974-01-06,ITA,Rieti (ITA),1998-05-09,senior,long jump,24,M,0
8.06,+3.2,Darvis PATTON,1977-12-04,USA,"Edwardsville, IL (USA)",1998-05-15,senior,long jump,20,M,0
8.06,+2.1,Simone BIANCHI,1973-01-27,ITA,Padova (ITA),1998-06-07,senior,long jump,25,M,0
8.06,+4.3,Abdulrahman AL NUBI,1979-10-17,QAT,Monachil (ESP),1998-06-27,senior,long jump,18,M,0
8.06,+1.1,Cheikh Tidiane TOURE,1970-01-25,SEN,La Chaux-de-Fonds (SUI),1998-08-16,senior,long jump,28,M,0
8.06,+0.7,Petar DACHEV,1979-06-15,BUL,"Népstadion, Budapest (HUN)",1998-08-19,senior,long jump,19,M,0
8.06,+0.8,Andrey IGNATOV,1968-02-03,RUS,Krasnodar (RUS),1999-05-29,senior,long jump,31,M,0
8.06,+4.5,Konstantin KRAUSE,1967-10-08,GER,Jena (GER),1999-06-05,senior,long jump,31,M,0
8.06,+1.0,Kofi Amoah PRAH,1974-12-20,GER,Dortmund (GER),1999-06-26,senior,long jump,24,M,0
8.06,+1.7,Kareem STREETE-THOMPSON,1973-03-30,CAY,Oslo (NOR),1999-06-30,senior,long jump,26,M,0
8.06,0.0,Vitaliy SHKURLATOV,1979-05-25,RUS,Cheboksary (RUS),1999-07-03,senior,long jump,20,M,0
8.06,+0.3,Nikolay ATANASOV,1974-12-11,BUL,Zagreb (CRO),1999-07-05,senior,long jump,24,M,0
8.06,+1.2,Roland MCGHEE,1971-10-15,USA,"Stade de France, Paris-St-Denis (FRA)",1999-07-21,senior,long jump,27,M,0
8.06,-0.7,Luis Felipe MÉLIZ,1979-08-11,CUB,Winnipeg (CAN),1999-07-25,senior,long jump,19,M,0
8.06,+2.2,Erik NYS,1973-07-27,BEL,La Chaux-de-Fonds (SUI),1999-08-15,senior,long jump,26,M,0
8.06,-0.7,Hussein Taher AL SABEE,1979-11-14,KSA,"La Cartuja, Sevilla (ESP)",1999-08-26,senior,long jump,19,M,0
8.06,+2.9,Huang LE,1977-09-25,CHN,Tokyo (JPN),1999-09-15,senior,long jump,21,M,0
8.06,0.0,Vladimir MALYAVIN,1973-03-04,RUS,Moskva (RUS) (i),2000-01-27,senior,long jump,26,M,1
8.06,0.0,James BECKFORD,1975-01-09,JAM,Birmingham (GBR) (i),2000-02-20,senior,long jump,25,M,1
8.06,+2.6,Miguel PATE,1979-06-13,USA,"Walnut, CA (USA)",2000-04-16,senior,long jump,20,M,0
8.06,+3.2,Sujith ROHITHA,1969-10-27,SRI,Colombo (SRI),2000-06-03,senior,long jump,30,M,0
8.06,+0.6,Tomas BARDAUSKAS,1975-03-22,LTU,Kaunas (LTU),2000-06-10,senior,long jump,25,M,0
8.06,+1.7,Oleksiy LUKASHEVYCH,1977-01-11,UKR,Helsinki (FIN),2000-06-15,senior,long jump,23,M,0
8.06,+0.1,Kofi Amoah PRAH,1974-12-20,GER,Rhede (GER),2000-06-23,senior,long jump,25,M,0
8.06,+1.1,Kirill SOSUNOV,1975-11-01,RUS,"Stade Olympique de la Pontaise, Lausanne (SUI)",2000-07-05,senior,long jump,24,M,0
8.06,+3.1,Oleksiy LUKASHEVYCH,1977-01-11,UKR,Lapinlahti (FIN),2000-07-16,senior,long jump,23,M,0
8.06,+2.4,Hussein Taher AL SABEE,1979-11-14,KSA,Lisboa (POR),2000-08-05,senior,long jump,20,M,0
8.06,+3.4,Antonio ADSUAR,1978-07-04,ESP,Vic (ESP),2000-08-17,senior,long jump,22,M,0
8.06,-0.2,Jai TAURIMA,1972-06-26,AUS,Sydney (AUS),2000-08-19,senior,long jump,28,M,0
8.06,+0.2,Kofi Amoah PRAH,1974-12-20,GER,Königs Wusterhausen (GER),2000-08-29,senior,long jump,25,M,0
8.06,+1.0,Peter BURGE,1974-07-03,AUS,"Olympic Stadium, Sydney (AUS)",2000-09-25,senior,long jump,26,M,0
8.06,-0.1,Dwight PHILLIPS,1977-10-01,USA,"Olympic Stadium, Sydney (AUS)",2000-09-28,senior,long jump,22,M,0
8.06,0.0,Vladimir MALYAVIN,1973-03-04,RUS,Moskva (RUS) (i),2001-02-18,senior,long jump,27,M,1
8.06,-0.4,Masaki MORINAGA,1972-03-27,JPN,"Baton Rouge, LA (USA)",2001-04-14,senior,long jump,29,M,0
8.06,-2.0,Kevin DILWORTH,1974-02-14,USA,Rio de Janeiro (BRA),2001-05-06,senior,long jump,27,M,0
8.06,+1.9,Mike POWELL,1963-11-10,USA,"Modesto, CA (USA)",2001-05-12,senior,long jump,37,M,0
8.06,+1.6,Younés MOUDRIK,1977-10-01,MAR,Ostrava (CZE),2001-05-31,senior,long jump,23,M,0
8.06,+2.5,Brian JOHNSON,1980-03-05,USA,"Eugene, OR (USA)",2001-05-31,senior,long jump,21,M,0
8.06,+3.4,Nicola TRENTIN,1974-06-20,ITA,Roma (ITA),2001-06-02,senior,long jump,26,M,0
8.06,+0.2,Yevgeniy TRETYAK,1971-07-18,RUS,Torino (ITA),2001-06-09,senior,long jump,29,M,0
8.06,+1.0,Kareem STREETE-THOMPSON,1973-03-30,CAY,Torino (ITA),2001-06-09,senior,long jump,28,M,0
8.06,+1.7,Iván PEDROSO,1972-12-17,CUB,Dortmund (GER),2001-06-09,senior,long jump,28,M,0
